Age,Country,Description,Link,Name,Position,Firstname,Lastname
21,Portugal,"A youth team regular for Portugal, Ruben Dias got his first senior call-up from coach Fernando Santos in March 2018, only for an untimely injury to prevent him from taking his place in the squad.",https://api.fifa.com/api/v1/picture/players/2018fwc/384752_sq-300_jpg?allowDefaultPicture=true,RUBEN DIAS,Defender,Ruben,Dias
24,Portugal,"After representing Portugal at every youth category, Ricardo Pereira made his senior debut in November 2015. Though in and out of the squad since then, the right-back has staked a compelling claim to a more permanent place, thanks to a fine domestic season with Porto, where he helped the club win the Portuguese title.",https://api.fifa.com/api/v1/picture/players/2018fwc/368706_sq-300_jpg?allowDefaultPicture=true,RICARDO,Defender,Ricardo,
27,Portugal,"After collecting a runners-up medal at the FIFA U-20 World Cup Colombia 2011, Mario Rui made the move to Italy, where he has spent most of his professional career.",https://api.fifa.com/api/v1/picture/players/2018fwc/336510_sq-300_jpg?allowDefaultPicture=true,MARIO RUI,Defender,Mario,Rui
26,Portugal,"Born in Germany, Cedric Soares returned to Portugal with his parents when still a boy and was seven years old when he pulled on the Sporting CP jersey for the first time.",https://api.fifa.com/api/v1/picture/players/2018fwc/336491_sq-300_jpg?allowDefaultPicture=true,CEDRIC,Defender,Cedric,
32,Portugal,"In the latest instalment of a career that has had its ups and downs and has taken him from Benfica’s youth ranks to Spain, England and Turkey, Manuel Fernandes has finally found his place at Lokomotiv Moscow, having just helped them win the Russian Premier League title for the first time in 14 years.",https://api.fifa.com/api/v1/picture/players/2018fwc/201099_sq-300_jpg?allowDefaultPicture=true,MANUEL FERNANDES,Midfielder,Manuel,Fernandes
31,Portugal,"One of the first names on the Portugal team sheet, Joao Moutinho was an influential figure at UEFA EURO 2012, where his side reached the semi-finals. He went on to make a telling contribution to his country’s footballing history at EURO 2016, providing the pass from which Eder scored the winner in the final.",https://api.fifa.com/api/v1/picture/players/2018fwc/200199_sq-300_jpg?allowDefaultPicture=true,JOAO MOUTINHO,Midfielder,Joao,Moutinho
25,Portugal,"An international at every age category, midfielder Joao Mario formed part of the Portugal squad that won UEFA EURO 2016 and was a first choice for coach Fernando Santos in the qualifiers for the 2018 FIFA World Cup Russia™, in which he played nine matches.",https://api.fifa.com/api/v1/picture/players/2018fwc/368700_sq-300_jpg?allowDefaultPicture=true,JOAO MARIO,Midfielder,Joao,Mario
23,Portugal,"An untimely injury denied Bernardo Silva of the opportunity to contribute to Portugal’s triumph at UEFA EURO 2016, though he later played a big hand in their successful 2018 FIFA World Cup Russia™ qualification campaign, while also appearing at the FIFA Confederations Cup Russia 2017.",https://api.fifa.com/api/v1/picture/players/2018fwc/395205_sq-300_jpg?allowDefaultPicture=true,BERNARDO SILVA,Midfielder,Bernardo,Silva
26,Portugal,"Born in Angola, William Carvalho moved to Portugal as a young boy, later choosing to pursue an international career with his adopted country. After representing _A Seleção das Quinas_ in every age group, he won his first senior cap in November 2013 and has remained part of the set-up ever since.",https://api.fifa.com/api/v1/picture/players/2018fwc/376349_sq-300_jpg?allowDefaultPicture=true,WILLIAM,Midfielder,William,
23,Portugal,"Bruno Fernandes’s superb season with Sporting CP did not go unnoticed by Portugal coach Fernando Santos. An attacking midfielder who excels in the playmaker role, he provided more assists for his club in the last league campaign than anyone else and can also use his right foot to good effect when shooting from distance.",https://api.fifa.com/api/v1/picture/players/2018fwc/395206_sq-300_jpg?allowDefaultPicture=true,BRUNO FERNANDES,Midfielder,Bruno,Fernandes
29,Portugal,"Though competition for places is intense in the Portugal midfield, and injuries had prevented him from making more than one appearance in the qualifiers for the 2018 FIFA World Cup Russia™, the experienced Adrien Silva remains very much a part of coach Fernando Santos's plans.",https://api.fifa.com/api/v1/picture/players/2018fwc/319491_sq-300_jpg?allowDefaultPicture=true,ADRIEN SILVA,Midfielder,Adrien,Silva
33,Portugal,"The Real Madrid forward is Portugal’s captain, most capped player and leading all-time goalscorer. Still supremely fit and as committed as ever, he is more of a penalty box operator these days, having lost none of his scoring touch or his gift for breaking records.",https://api.fifa.com/api/v1/picture/players/2018fwc/201200_sq-300_jpg?allowDefaultPicture=true,CRISTIANO RONALDO,Forward,Cristiano,Ronaldo
22,Portugal,"An ever-present in Portugal’s youth teams, Andre Silva was 20 when he made his senior international debut in September 2016 and has since become a first choice for coach Fernando Santos.",https://api.fifa.com/api/v1/picture/players/2018fwc/384756_sq-300_jpg?allowDefaultPicture=true,ANDRE SILVA,Forward,Andre,Silva
21,Portugal,"One of the revelations of the Spanish league season, youngster Goncalo Guedes caught the eye while on loan at Valencia from Paris Saint-Germain. Capable of playing out wide on either flank, as an out-and-out striker, or in a creative midfield role, Guedes is a match winner.",https://api.fifa.com/api/v1/picture/players/2018fwc/384751_sq-300_jpg?allowDefaultPicture=true,GONCALO GUEDES,Forward,Goncalo,Guedes
23,Portugal,Gelson Martins has featured in the Portugal set-up since the start of the qualifiers for the 2018 FIFA World Cup Russia™ and is one of coach Fernando Santos’s brightest young prospects.,https://api.fifa.com/api/v1/picture/players/2018fwc/384766_sq-300_jpg?allowDefaultPicture=true,GELSON MARTINS,Forward,Gelson,Martins
34,Portugal,"Now 34, the globetrotting Ricardo Quaresma is enjoying a hugely productive spell in Turkey, having also spent time in Spain, England, Italy, United Arab Emirates and the Portuguese league. Supremely fit, thanks in part to his impressive work rate, the Portugal winger is as talented as they come.",https://api.fifa.com/api/v1/picture/players/2018fwc/189810_sq-300_jpg?allowDefaultPicture=true,RICARDO QUARESMA,Forward,Ricardo,Quaresma
32,Russia,,https://api.fifa.com/api/v1/picture/players/2018fwc/215017_sq-300_jpg?allowDefaultPicture=true,IGOR AKINFEEV,Goalkeeper,Igor,Akinfeev
26,Russia,"Andrey Lunyov should have made his bow on the international stage last summer, but injury ruled him out of the FIFA Confederations Cup 2017. With the 2018 FIFA World Cup™ on the horizon and a few caps already under his belt, Lunyov was beginning to establish himself as Akinfeev’s main understudy when fate struck again, but luckily it seems his thigh problem should heal itself in time.",https://api.fifa.com/api/v1/picture/players/2018fwc/411573_sq-300_jpg?allowDefaultPicture=true,ANDREI LUNEV,Goalkeeper,Andrei,Lunev
34,Russia,"Born in Mozdok in North Ossetia, Vladimir Gabulov’s career has taken him all across the country, with notable stints at Alania Vladikavkaz, Dynamo Moscow, Anzhi Makhachkala and Arsenal Tula.",https://api.fifa.com/api/v1/picture/players/2018fwc/186785_sq-300_jpg?allowDefaultPicture=true,VLADIMIR GABULOV,Goalkeeper,Vladimir,Gabulov
27,Russia,"After five years in the country, Mario Fernandes applied for Russian citizenship in April 2017, making him eligible to play for the national team. His debut came in October of that year in a friendly against Korea Republic; now he has to wait for his first appearance at a major tournament.",https://api.fifa.com/api/v1/picture/players/2018fwc/312866_sq-300_jpg?allowDefaultPicture=true,MARIO FERNANDES,Defender,Mario,Fernandes
24,Russia,"Central defender Ilya Kutepov started out at his local club Dynamo Stavropol before joining the Konoplyov Academy in Togliatti. Aged 18, Kutepov moved to Spartak Moscow. He played 24 out of 30 league games in the 2016/17 campaign, as Spartak Moscow marched towards the league title.",https://api.fifa.com/api/v1/picture/players/2018fwc/404425_sq-300_jpg?allowDefaultPicture=true,ILYA KUTEPOV,Defender,Ilya,Kutepov
38,Russia,"Only CSKA Moscow team-mate Igor Akinfeev could feasibly overtake Sergei Ignashevich’s record for Russia caps, but the 38-year-old may yet extend his lead at the top of the appearance rankings.",https://api.fifa.com/api/v1/picture/players/2018fwc/186787_sq-300_jpg?allowDefaultPicture=true,SERGEY IGNASHEVICH,Defender,Sergey,Ignashevich
29,Russia,"Stanislav Cherchesov picked Andrey Semenov for the first few games of his tenure, but the defender eventually fell out of favour. Nevertheless, injuries to a few players in this department has offered him a way back into the squad for the World Cup on home soil.",https://api.fifa.com/api/v1/picture/players/2018fwc/379985_sq-300_jpg?allowDefaultPicture=true,ANDREY SEMENOV,Defender,Andrey,Semenov
31,Russia,"Stanislav Cherchesov handed Kudriashov a start on his debut for the national team against Turkey on 31 August 2016. Since then, he has been a frequent presence in the line-up, usually playing as one of a three-man defence. Kudriashov played in all three matches for Russia at the FIFA Confederations Cup 2017, notably playing with a protective mask in the first two games because of a nose injury. He remains a key defender for the _Sbornaya_.",https://api.fifa.com/api/v1/picture/players/2018fwc/404424_sq-300_jpg?allowDefaultPicture=true,FEDOR KUDRIASHOV,Defender,Fedor,Kudriashov
31,Russia,Vladimir Granat started playing football aged seven in Ulan-Ude in the Russian Far East and by 17 he had broken into the first XI at Siberian club Zvezda Irkutsk. It only took five games for the capital’s teams to come sniffing around and within a year the defender had moved to Dynamo Moscow.,https://api.fifa.com/api/v1/picture/players/2018fwc/358046_sq-300_jpg?allowDefaultPicture=true,VLADIMIR GRANAT,Defender,Vladimir,Granat
29,Russia,"Igor Smolnikov first became a regular presence at right-back for Russia in 2014, but his journey to the national team took him far and wide before then.",https://api.fifa.com/api/v1/picture/players/2018fwc/375357_sq-300_jpg?allowDefaultPicture=true,IGOR SMOLNIKOV,Defender,Igor,Smolnikov
27,Russia,"Son of former striker Dmitry Cheryshev, Denis moved to Spain aged six with his father, who had just signed for Sporting Gijon. Denis himself started out at Sporting before following his dad to Burgos CF and eventually getting a chance at Real Madrid’s academy.",https://api.fifa.com/api/v1/picture/players/2018fwc/358883_sq-300_jpg?allowDefaultPicture=true,DENIS CHERYSHEV,Midfielder,Denis,Cheryshev
25,Russia,"Kuzyayev is comfortable playing in a number of positions: defensive and central midfield, on the wing and even in attack. His debut for the Russian national team came in a friendly against Korea Republic on 7 October 2017. This year he has spent a few months on the sidelines with injury but has returned in time to rediscover top form ahead of the FIFA World Cup.",https://api.fifa.com/api/v1/picture/players/2018fwc/411572_sq-300_jpg?allowDefaultPicture=true,DALER KUZIAEV,Midfielder,Daler,Kuziaev
28,Russia,"The defensive midfielder received his first international cap when he came on as a substitute in the friendly against Turkey on 31 August 2016, early in Stanislav Cherchesov’s reign. Gazinsky was named in the squad for the FIFA Confederations Cup 2017 but spent the entirety of it on the bench.",https://api.fifa.com/api/v1/picture/players/2018fwc/379988_sq-300_jpg?allowDefaultPicture=true,IURY GAZINSKY,Midfielder,Iury,Gazinsky
27,Russia,"Alan Dzagoev will be one of the most experienced heads in the Russia squad this summer, having made his debut under Guus Hiddink in a friendly against Germany in October 2008.",https://api.fifa.com/api/v1/picture/players/2018fwc/302539_sq-300_jpg?allowDefaultPicture=true,ALAN DZAGOEV,Midfielder,Alan,Dzagoev
24,Russia,"At the age of ten, Roman Zobnin moved 3500 kilometres from his home town of Irkutsk to the Konoplyov Academy in Togliatti. Having received his all-round football education there, he signed a professional contract with Dynamo Moscow towards the end of 2013.",https://api.fifa.com/api/v1/picture/players/2018fwc/404429_sq-300_jpg?allowDefaultPicture=true,ROMAN ZOBNIN,Midfielder,Roman,Zobnin
22,Russia,"At the relatively young age of 22, Aleksey Miranchuk has managed to carve out a key role in the starting line-ups at both club and international level.",https://api.fifa.com/api/v1/picture/players/2018fwc/371765_sq-300_jpg?allowDefaultPicture=true,ALEXEY MIRANCHUK,Midfielder,Alexey,Miranchuk
22,Russia,"A unique changing of the guard has recently taken place in the Russian national team: just as the Berezutsky brothers announced their retirement from international football, the Miranchuks stepped up to replace them as the new pair of identical twins in the squad.",https://api.fifa.com/api/v1/picture/players/2018fwc/411574_sq-300_jpg?allowDefaultPicture=true,ANTON MIRANCHUK,Midfielder,Anton,Miranchuk
22,Russia,"The youngest player in Russia's squad, Aleksandr Golovin was born and raised in the Siberian town of Kaltan. In a place lacking decent football pitches, the youngster was forced to hone his craft playing futsal, the legacy of which can be seen even today in his unique dribbling style.",https://api.fifa.com/api/v1/picture/players/2018fwc/371639_sq-300_jpg?allowDefaultPicture=true,ALEKSANDR GOLOVIN,Midfielder,Aleksandr,Golovin
34,Russia,Yuri Zhirkov is one of the most senior players in the Russia squad in terms of age. Only captain Igor Akinfeev and centre-back Sergei Ignashevich can come close to matching his experience on the international stage.,https://api.fifa.com/api/v1/picture/players/2018fwc/216432_sq-300_jpg?allowDefaultPicture=true,YURY ZHIRKOV,Midfielder,Yury,Zhirkov
33,Russia,"Born in Moscow to an Azerbaijani father and a Russian mother, Aleksandr Samedov has spent the entirety of his professional career in the capital, playing for five of its teams. Midway through the 2016/17 season, he re-joined the club where it all started for him – Spartak – and won the first league title of his career.",https://api.fifa.com/api/v1/picture/players/2018fwc/216435_sq-300_jpg?allowDefaultPicture=true,ALEXANDER SAMEDOV,Midfielder,Alexander,Samedov
